,Content ID,Type,Datetime,Type,Category,Sentiment,Score 
632,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,peeking,06-12-2020 22:28,GIF,healthy eating,neutral ,35
633,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,love,14-12-2020 10:46,photo,science,positive,65
634,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,disgust,11-09-2020 20:55,audio,cooking,negative,0
635,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,disgust,26-07-2020 11:28,video,soccer,negative,0
636,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,adore,27-09-2020 17:24,GIF,soccer,positive,72
637,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,want,04-11-2020 17:10,photo,dogs,positive,70
638,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,super love,18-12-2020 06:02,video,soccer,positive,75
639,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,intrigued,20-12-2020 05:16,photo,public speaking,positive,45
640,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,adore,03-04-2021 17:52,audio,travel,positive,72
641,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,adore,16-01-2021 05:14,audio,culture,positive,72
642,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,love,19-04-2021 01:27,audio,soccer,positive,65
,,,,,,,
644,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,dislike,06-08-2020 13:32,GIF,technology,negative,10
645,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,05-05-2021 08:51,GIF,animals,negative,12
646,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,indifferent,10-05-2021 20:46,GIF,soccer,neutral,20
647,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,13-04-2021 21:53,GIF,soccer,positive,30
648,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,hate,28-12-2020 06:16,photo,food,negative,5
649,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,peeking,03-02-2021 11:48,GIF,science,neutral ,35
650,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,cherish,22-11-2020 19:07,video,dogs,positive,70
651,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,dislike,03-12-2020 11:55,GIF,animals,negative,10
652,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,10-09-2020 00:27,video,education,negative,12
653,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,24-04-2021 11:29,photo,studying,positive,30
654,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,adore,12-10-2020 17:18,audio,public speaking,positive,72
655,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,love,24-02-2021 23:54,GIF,culture,positive,65
656,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,love,01-11-2020 00:44,audio,animals,positive,65
657,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,adore,22-11-2020 17:16,video,animals,positive,72
658,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,scared,14-08-2020 19:14,audio,fitness,negative,15
659,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,intrigued,01-06-2021 13:54,photo,tennis,positive,45
660,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,22-06-2020 20:21,GIF,technology,negative,12
661,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,cherish,31-12-2020 05:25,GIF,fitness,positive,70
662,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,24-02-2021 09:21,GIF,cooking,negative,12
663,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,adore,20-07-2020 08:19,video,science,positive,72
664,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,hate,15-12-2020 02:38,photo,cooking,negative,5
665,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,18-01-2021 22:57,audio,Fitness,positive,30
666,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,love,29-07-2020 06:29,video,fitness,positive,65
667,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,heart,25-01-2021 06:02,GIF,public speaking,positive ,60
668,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,heart,22-12-2020 12:17,video,fitness,positive ,60
669,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,scared,31-12-2020 09:10,photo,science,negative,15
670,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,adore,30-11-2020 06:20,photo,animals,positive,72
671,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,15-03-2021 20:37,GIF,travel,positive,30
672,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,peeking,21-04-2021 10:50,video,soccer,neutral ,35
673,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,interested,20-08-2020 14:35,audio,technology,positive,30
674,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,love,27-11-2020 10:15,video,tennis,positive,65
675,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,dislike,27-02-2021 07:34,video,culture,negative,10
676,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,worried,16-05-2021 15:45,audio,fitness,negative,12
677,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,peeking,16-09-2020 09:55,audio,dogs,neutral ,35
,,,,,,,
679,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,cherish,20-01-2021 08:55,video,travel,positive,70
680,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,want,23-04-2021 18:00,GIF,technology,positive,70
681,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,heart,21-12-2020 21:36,video,cooking,positive ,60
682,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,like,07-05-2021 18:00,photo,animals,positive,50
683,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,scared,23-05-2021 04:00,photo,cooking,negative,15
684,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,super love,31-05-2021 22:21,photo,food,positive,75
685,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,hate,05-05-2021 04:57,photo,food,negative,5
686,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,disgust,11-05-2021 03:04,GIF,fitness,negative,0
687,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,heart,12-03-2021 12:19,GIF,studying,positive ,60
688,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,hate,15-08-2020 22:11,photo,tennis,negative,5
689,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,adore,14-04-2021 15:46,video,fitness,positive,72
690,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,indifferent,19-03-2021 04:10,photo,studying,neutral,20
691,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,interested,17-08-2020 11:18,audio,education,positive,30
692,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,worried,10-12-2020 08:38,photo,cooking,negative,12
,,,,,,,
694,34a3747a-0b77-42f6-ae19-87c38b94b674,interested,03-04-2021 09:24,photo,travel,positive,30
695,34a3747a-0b77-42f6-ae19-87c38b94b674,worried,19-03-2021 19:32,audio,technology,negative,12
696,34a3747a-0b77-42f6-ae19-87c38b94b674,love,18-05-2021 07:58,audio,culture,positive,65
697,34a3747a-0b77-42f6-ae19-87c38b94b674,cherish,14-03-2021 07:11,GIF,science,positive,70
698,34a3747a-0b77-42f6-ae19-87c38b94b674,adore,02-07-2020 11:39,video,studying,positive,72
699,34a3747a-0b77-42f6-ae19-87c38b94b674,interested,19-09-2020 15:11,video,science,positive,30
700,34a3747a-0b77-42f6-ae19-87c38b94b674,love,05-04-2021 19:34,GIF,Education,positive,65
701,34a3747a-0b77-42f6-ae19-87c38b94b674,love,27-05-2021 20:53,audio,animals,positive,65
702,34a3747a-0b77-42f6-ae19-87c38b94b674,intrigued,09-01-2021 20:40,photo,fitness,positive,45
703,34a3747a-0b77-42f6-ae19-87c38b94b674,adore,15-04-2021 14:51,audio,culture,positive,72
704,34a3747a-0b77-42f6-ae19-87c38b94b674,like,07-09-2020 01:45,GIF,veganism,positive,50
705,34a3747a-0b77-42f6-ae19-87c38b94b674,love,23-11-2020 05:19,photo,cooking,positive,65
706,34a3747a-0b77-42f6-ae19-87c38b94b674,adore,13-05-2021 03:52,GIF,education,positive,72
707,34a3747a-0b77-42f6-ae19-87c38b94b674,interested,01-03-2021 20:21,photo,veganism,positive,30
708,34a3747a-0b77-42f6-ae19-87c38b94b674,cherish,17-08-2020 16:53,photo,technology,positive,70
709,34a3747a-0b77-42f6-ae19-87c38b94b674,indifferent,30-06-2020 10:29,photo,veganism,neutral,20
710,34a3747a-0b77-42f6-ae19-87c38b94b674,indifferent,30-04-2021 02:55,video,animals,neutral,20
711,34a3747a-0b77-42f6-ae19-87c38b94b674,indifferent,09-08-2020 10:14,GIF,science,neutral,20
712,34a3747a-0b77-42f6-ae19-87c38b94b674,scared,31-01-2021 14:19,audio,public speaking,negative,15
713,34a3747a-0b77-42f6-ae19-87c38b94b674,heart,17-08-2020 10:20,audio,education,positive ,60
714,34a3747a-0b77-42f6-ae19-87c38b94b674,hate,21-02-2021 17:06,GIF,soccer,negative,5
715,34a3747a-0b77-42f6-ae19-87c38b94b674,interested,19-10-2020 18:27,video,cooking,positive,30
716,34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,18-06-2021 01:10,video,public speaking,neutral ,35
717,34a3747a-0b77-42f6-ae19-87c38b94b674,like,03-09-2020 13:24,audio,cooking,positive,50
718,34a3747a-0b77-42f6-ae19-87c38b94b674,heart,09-03-2021 12:10,audio,travel,positive ,60
719,34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,23-06-2020 21:54,photo,culture,neutral ,35
720,34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,18-03-2021 13:28,photo,travel,neutral ,35
721,34a3747a-0b77-42f6-ae19-87c38b94b674,heart,06-09-2020 17:27,GIF,fitness,positive ,60
722,34a3747a-0b77-42f6-ae19-87c38b94b674,disgust,28-04-2021 07:00,video,tennis,negative,0
723,34a3747a-0b77-42f6-ae19-87c38b94b674,disgust,05-08-2020 15:37,video,culture,negative,0
724,34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,04-03-2021 21:16,GIF,culture,neutral ,35
725,34a3747a-0b77-42f6-ae19-87c38b94b674,love,12-10-2020 05:59,video,technology,positive,65
726,34a3747a-0b77-42f6-ae19-87c38b94b674,love,07-05-2021 04:02,audio,cooking,positive,65
727,34a3747a-0b77-42f6-ae19-87c38b94b674,heart,20-07-2020 04:52,photo,animals,positive ,60
728,34a3747a-0b77-42f6-ae19-87c38b94b674,adore,29-04-2021 09:59,photo,education,positive,72
729,34a3747a-0b77-42f6-ae19-87c38b94b674,hate,29-04-2021 06:42,audio,technology,negative,5
730,34a3747a-0b77-42f6-ae19-87c38b94b674,dislike,13-02-2021 18:54,video,healthy eating,negative,10
731,34a3747a-0b77-42f6-ae19-87c38b94b674,indifferent,23-08-2020 13:12,photo,travel,neutral,20
732,34a3747a-0b77-42f6-ae19-87c38b94b674,cherish,09-10-2020 19:16,GIF,science,positive,70
733,34a3747a-0b77-42f6-ae19-87c38b94b674,want,08-06-2021 15:13,audio,tennis,positive,70
734,34a3747a-0b77-42f6-ae19-87c38b94b674,worried,17-11-2020 18:45,photo,education,negative,12
735,34a3747a-0b77-42f6-ae19-87c38b94b674,worried,18-04-2021 00:54,video,Healthy Eating,negative,12
736,34a3747a-0b77-42f6-ae19-87c38b94b674,adore,14-01-2021 09:05,video,healthy eating,positive,72
737,34a3747a-0b77-42f6-ae19-87c38b94b674,intrigued,14-05-2021 17:54,photo,education,positive,45
738,34a3747a-0b77-42f6-ae19-87c38b94b674,hate,24-08-2020 14:46,audio,technology,negative,5
739,34a3747a-0b77-42f6-ae19-87c38b94b674,hate,14-02-2021 18:33,photo,technology,negative,5
,,,,,,,
741,2920dccb-e06f-49fc-8049-b6d4164dfe84,adore,23-02-2021 01:14,video,travel,positive,72
742,2920dccb-e06f-49fc-8049-b6d4164dfe84,disgust,21-07-2020 09:23,video,soccer,negative,0
743,2920dccb-e06f-49fc-8049-b6d4164dfe84,intrigued,17-01-2021 23:46,audio,dogs,positive,45
744,2920dccb-e06f-49fc-8049-b6d4164dfe84,hate,19-05-2021 10:39,audio,cooking,negative,5
745,2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,29-10-2020 13:22,photo,travel,negative,12
746,2920dccb-e06f-49fc-8049-b6d4164dfe84,dislike,20-07-2020 16:35,photo,science,negative,10
747,2920dccb-e06f-49fc-8049-b6d4164dfe84,intrigued,14-03-2021 19:23,video,soccer,positive,45
748,2920dccb-e06f-49fc-8049-b6d4164dfe84,peeking,29-07-2020 21:13,GIF,science,neutral ,35
749,2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,09-01-2021 11:20,video,studying,negative,12
750,2920dccb-e06f-49fc-8049-b6d4164dfe84,like,27-06-2020 17:59,video,cooking,positive,50
751,2920dccb-e06f-49fc-8049-b6d4164dfe84,scared,07-12-2020 11:41,photo,food,negative,15
752,2920dccb-e06f-49fc-8049-b6d4164dfe84,peeking,10-05-2021 11:45,audio,fitness,neutral ,35
753,2920dccb-e06f-49fc-8049-b6d4164dfe84,interested,04-02-2021 11:26,video,travel,positive,30
754,2920dccb-e06f-49fc-8049-b6d4164dfe84,heart,30-09-2020 18:21,photo,veganism,positive ,60
755,2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,02-02-2021 09:22,photo,food,negative,12
756,2920dccb-e06f-49fc-8049-b6d4164dfe84,want,03-05-2021 18:01,audio,public speaking,positive,70
757,2920dccb-e06f-49fc-8049-b6d4164dfe84,like,10-05-2021 19:45,video,tennis,positive,50
758,2920dccb-e06f-49fc-8049-b6d4164dfe84,super love,07-10-2020 13:22,audio,studying,positive,75
759,2920dccb-e06f-49fc-8049-b6d4164dfe84,indifferent,25-10-2020 17:21,audio,education,neutral,20
760,2920dccb-e06f-49fc-8049-b6d4164dfe84,scared,10-04-2021 18:40,audio,tennis,negative,15
761,2920dccb-e06f-49fc-8049-b6d4164dfe84,hate,03-01-2021 20:01,video,cooking,negative,5
762,2920dccb-e06f-49fc-8049-b6d4164dfe84,like,29-04-2021 04:36,audio,veganism,positive,50
763,2920dccb-e06f-49fc-8049-b6d4164dfe84,heart,07-05-2021 14:55,photo,fitness,positive ,60
764,2920dccb-e06f-49fc-8049-b6d4164dfe84,intrigued,09-02-2021 08:21,video,soccer,positive,45
765,2920dccb-e06f-49fc-8049-b6d4164dfe84,love,02-01-2021 02:38,photo,science,positive,65
766,2920dccb-e06f-49fc-8049-b6d4164dfe84,love,02-08-2020 11:25,audio,soccer,positive,65
767,2920dccb-e06f-49fc-8049-b6d4164dfe84,heart,11-01-2021 10:46,photo,tennis,positive ,60
768,2920dccb-e06f-49fc-8049-b6d4164dfe84,adore,26-11-2020 18:31,video,travel,positive,72
769,2920dccb-e06f-49fc-8049-b6d4164dfe84,like,14-11-2020 16:47,photo,veganism,positive,50
770,2920dccb-e06f-49fc-8049-b6d4164dfe84,indifferent,16-08-2020 02:17,GIF,Science,neutral,20
771,2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,28-09-2020 03:59,audio,culture,negative,12
772,2920dccb-e06f-49fc-8049-b6d4164dfe84,peeking,12-04-2021 15:08,photo,tennis,neutral ,35
773,2920dccb-e06f-49fc-8049-b6d4164dfe84,disgust,21-06-2020 14:10,video,public speaking,negative,0
774,2920dccb-e06f-49fc-8049-b6d4164dfe84,indifferent,11-02-2021 00:21,photo,travel,neutral,20
775,2920dccb-e06f-49fc-8049-b6d4164dfe84,dislike,12-01-2021 21:32,audio,veganism,negative,10
776,2920dccb-e06f-49fc-8049-b6d4164dfe84,love,18-04-2021 18:04,GIF,public speaking,positive,65
777,2920dccb-e06f-49fc-8049-b6d4164dfe84,cherish,29-03-2021 21:05,photo,science,positive,70
778,2920dccb-e06f-49fc-8049-b6d4164dfe84,super love,27-08-2020 23:25,photo,animals,positive,75
779,2920dccb-e06f-49fc-8049-b6d4164dfe84,interested,14-03-2021 05:20,video,education,positive,30
780,2920dccb-e06f-49fc-8049-b6d4164dfe84,adore,14-02-2021 11:57,photo,fitness,positive,72
,,,,,,,
782,f4e3840e-bb71-40c2-afc5-9408d842646d,cherish,28-06-2020 07:53,video,tennis,positive,70
783,f4e3840e-bb71-40c2-afc5-9408d842646d,adore,09-12-2020 23:38,GIF,soccer,positive,72
784,f4e3840e-bb71-40c2-afc5-9408d842646d,hate,27-03-2021 05:17,audio,animals,negative,5
785,f4e3840e-bb71-40c2-afc5-9408d842646d,super love,17-04-2021 18:59,audio,science,positive,75
786,f4e3840e-bb71-40c2-afc5-9408d842646d,adore,05-07-2020 19:22,GIF,tennis,positive,72
787,f4e3840e-bb71-40c2-afc5-9408d842646d,dislike,08-05-2021 07:39,photo,food,negative,10
788,f4e3840e-bb71-40c2-afc5-9408d842646d,like,02-10-2020 00:45,audio,animals,positive,50
789,f4e3840e-bb71-40c2-afc5-9408d842646d,interested,04-01-2021 04:40,GIF,food,positive,30
790,f4e3840e-bb71-40c2-afc5-9408d842646d,intrigued,06-06-2021 18:49,GIF,technology,positive,45
791,f4e3840e-bb71-40c2-afc5-9408d842646d,dislike,06-12-2020 18:13,audio,culture,negative,10
792,f4e3840e-bb71-40c2-afc5-9408d842646d,super love,02-10-2020 01:50,video,dogs,positive,75
793,f4e3840e-bb71-40c2-afc5-9408d842646d,cherish,02-11-2020 14:43,photo,dogs,positive,70
794,f4e3840e-bb71-40c2-afc5-9408d842646d,worried,10-12-2020 08:47,GIF,culture,negative,12
795,f4e3840e-bb71-40c2-afc5-9408d842646d,want,15-04-2021 04:37,video,science,positive,70
796,f4e3840e-bb71-40c2-afc5-9408d842646d,hate,13-12-2020 00:43,audio,studying,negative,5
797,f4e3840e-bb71-40c2-afc5-9408d842646d,super love,21-06-2020 13:09,video,travel,positive,75
798,f4e3840e-bb71-40c2-afc5-9408d842646d,scared,18-08-2020 11:34,video,travel,negative,15
799,f4e3840e-bb71-40c2-afc5-9408d842646d,adore,19-03-2021 21:35,audio,animals,positive,72
800,f4e3840e-bb71-40c2-afc5-9408d842646d,disgust,08-03-2021 02:51,video,public speaking,negative,0
801,f4e3840e-bb71-40c2-afc5-9408d842646d,cherish,26-11-2020 16:05,audio,technology,positive,70
802,f4e3840e-bb71-40c2-afc5-9408d842646d,want,20-02-2021 05:52,video,science,positive,70
803,f4e3840e-bb71-40c2-afc5-9408d842646d,peeking,22-12-2020 11:15,audio,tennis,neutral ,35
804,f4e3840e-bb71-40c2-afc5-9408d842646d,super love,25-03-2021 13:06,GIF,cooking,positive,75
805,f4e3840e-bb71-40c2-afc5-9408d842646d,indifferent,26-08-2020 19:10,photo,Science,neutral,20
806,f4e3840e-bb71-40c2-afc5-9408d842646d,worried,07-12-2020 06:14,audio,public speaking,negative,12
807,f4e3840e-bb71-40c2-afc5-9408d842646d,adore,02-04-2021 19:50,photo,travel,positive,72
808,f4e3840e-bb71-40c2-afc5-9408d842646d,dislike,23-04-2021 11:45,video,fitness,negative,10
809,f4e3840e-bb71-40c2-afc5-9408d842646d,worried,23-12-2020 18:50,GIF,animals,negative,12
,,,,,,,
811,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,intrigued,03-09-2020 17:05,audio,food,positive,45
812,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,indifferent,09-03-2021 07:35,video,education,neutral,20
813,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,want,17-12-2020 04:03,GIF,animals,positive,70
814,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,cherish,11-10-2020 05:56,GIF,cooking,positive,70
815,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,cherish,23-11-2020 18:07,audio,food,positive,70
816,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,cherish,25-03-2021 01:29,video,animals,positive,70
817,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,disgust,21-02-2021 08:37,video,travel,negative,0
818,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,dislike,09-09-2020 07:25,photo,tennis,negative,10
819,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,love,10-05-2021 00:06,video,healthy eating,positive,65
820,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,adore,09-10-2020 04:55,GIF,healthy eating,positive,72
821,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,indifferent,01-09-2020 10:45,video,science,neutral,20
822,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,intrigued,22-09-2020 09:51,video,studying,positive,45
823,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,heart,11-12-2020 01:37,video,dogs,positive ,60
824,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,peeking,25-05-2021 06:06,GIF,cooking,neutral ,35
825,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,love,18-11-2020 20:32,audio,food,positive,65
826,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,indifferent,01-06-2021 12:27,audio,healthy eating,neutral,20
827,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,worried,17-08-2020 21:00,photo,dogs,negative,12
828,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,love,09-03-2021 10:29,GIF,food,positive,65
829,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,like,11-12-2020 10:43,photo,veganism,positive,50
830,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,love,23-02-2021 23:48,GIF,veganism,positive,65
831,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,dislike,02-10-2020 21:47,photo,science,negative,10
832,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,hate,14-04-2021 03:24,audio,dogs,negative,5
833,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,indifferent,11-11-2020 11:26,video,healthy eating,neutral,20
834,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,disgust,04-12-2020 13:10,GIF,technology,negative,0
835,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,worried,02-03-2021 10:11,GIF,veganism,negative,12
,,,,,,,
837,74718bbf-e5a3-442f-8ca2-4a3428757fc1,heart,18-10-2020 05:43,audio,fitness,positive ,60
838,74718bbf-e5a3-442f-8ca2-4a3428757fc1,disgust,22-12-2020 19:44,GIF,travel,negative,0
839,74718bbf-e5a3-442f-8ca2-4a3428757fc1,peeking,07-12-2020 07:22,video,travel,neutral ,35
840,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dislike,12-09-2020 15:36,GIF,Soccer,negative,10
841,74718bbf-e5a3-442f-8ca2-4a3428757fc1,scared,08-06-2021 21:29,video,science,negative,15
842,74718bbf-e5a3-442f-8ca2-4a3428757fc1,hate,17-04-2021 17:26,video,travel,negative,5
843,74718bbf-e5a3-442f-8ca2-4a3428757fc1,interested,30-01-2021 20:09,audio,food,positive,30
844,74718bbf-e5a3-442f-8ca2-4a3428757fc1,cherish,27-11-2020 20:16,GIF,studying,positive,70
845,74718bbf-e5a3-442f-8ca2-4a3428757fc1,love,27-01-2021 05:51,video,public speaking,positive,65
846,74718bbf-e5a3-442f-8ca2-4a3428757fc1,indifferent,03-08-2020 09:02,photo,healthy eating,neutral,20
847,74718bbf-e5a3-442f-8ca2-4a3428757fc1,indifferent,30-06-2020 22:30,video,culture,neutral,20
848,74718bbf-e5a3-442f-8ca2-4a3428757fc1,want,25-11-2020 02:16,video,science,positive,70
849,74718bbf-e5a3-442f-8ca2-4a3428757fc1,heart,30-01-2021 03:07,photo,animals,positive ,60
850,74718bbf-e5a3-442f-8ca2-4a3428757fc1,heart,17-09-2020 09:32,audio,culture,positive ,60
851,74718bbf-e5a3-442f-8ca2-4a3428757fc1,super love,15-02-2021 09:38,GIF,public speaking,positive,75
852,74718bbf-e5a3-442f-8ca2-4a3428757fc1,adore,21-09-2020 12:23,audio,science,positive,72
853,74718bbf-e5a3-442f-8ca2-4a3428757fc1,worried,07-06-2021 03:26,video,tennis,negative,12
854,74718bbf-e5a3-442f-8ca2-4a3428757fc1,hate,17-08-2020 08:57,photo,animals,negative,5
855,74718bbf-e5a3-442f-8ca2-4a3428757fc1,hate,20-12-2020 05:07,audio,studying,negative,5
856,74718bbf-e5a3-442f-8ca2-4a3428757fc1,super love,15-02-2021 23:04,photo,tennis,positive,75
857,74718bbf-e5a3-442f-8ca2-4a3428757fc1,like,16-11-2020 16:06,photo,cooking,positive,50
858,74718bbf-e5a3-442f-8ca2-4a3428757fc1,disgust,08-07-2020 10:18,photo,animals,negative,0
859,74718bbf-e5a3-442f-8ca2-4a3428757fc1,like,06-11-2020 15:34,video,veganism,positive,50
860,74718bbf-e5a3-442f-8ca2-4a3428757fc1,indifferent,23-05-2021 16:37,video,soccer,neutral,20
861,74718bbf-e5a3-442f-8ca2-4a3428757fc1,scared,07-10-2020 09:16,GIF,tennis,negative,15
862,74718bbf-e5a3-442f-8ca2-4a3428757fc1,want,01-09-2020 22:33,audio,healthy eating,positive,70
863,74718bbf-e5a3-442f-8ca2-4a3428757fc1,heart,17-03-2021 16:26,photo,travel,positive ,60
864,74718bbf-e5a3-442f-8ca2-4a3428757fc1,adore,24-06-2020 21:45,GIF,food,positive,72
865,74718bbf-e5a3-442f-8ca2-4a3428757fc1,cherish,20-07-2020 09:08,photo,education,positive,70
866,74718bbf-e5a3-442f-8ca2-4a3428757fc1,love,25-12-2020 21:27,video,animals,positive,65
867,74718bbf-e5a3-442f-8ca2-4a3428757fc1,super love,08-11-2020 03:05,GIF,culture,positive,75
868,74718bbf-e5a3-442f-8ca2-4a3428757fc1,indifferent,18-02-2021 10:43,photo,animals,neutral,20
869,74718bbf-e5a3-442f-8ca2-4a3428757fc1,like,01-02-2021 11:49,audio,culture,positive,50
870,74718bbf-e5a3-442f-8ca2-4a3428757fc1,disgust,22-10-2020 15:01,audio,cooking,negative,0
,,,,,,,
872,89fd8f89-807f-4076-b7e7-84db361e11c1,intrigued,09-09-2020 00:41,audio,public speaking,positive,45
873,89fd8f89-807f-4076-b7e7-84db361e11c1,intrigued,05-07-2020 10:43,video,studying,positive,45
874,89fd8f89-807f-4076-b7e7-84db361e11c1,hate,07-04-2021 20:19,photo,cooking,negative,5
,,,,,,,
876,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,disgust,17-01-2021 23:43,audio,veganism,negative,0
877,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,disgust,23-06-2020 11:28,GIF,tennis,negative,0
878,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,dislike,22-10-2020 09:15,photo,technology,negative,10
879,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,adore,10-03-2021 18:08,video,travel,positive,72
880,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,worried,28-12-2020 09:05,audio,studying,negative,12
881,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,hate,19-05-2021 11:51,audio,food,negative,5
882,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,adore,04-05-2021 21:19,audio,veganism,positive,72
883,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,hate,26-12-2020 13:56,photo,animals,negative,5
884,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,worried,23-01-2021 11:26,photo,animals,negative,12
885,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,intrigued,23-09-2020 11:14,photo,culture,positive,45
886,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,interested,03-11-2020 04:22,video,soccer,positive,30
887,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,super love,02-09-2020 00:42,photo,food,positive,75
888,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,dislike,11-12-2020 09:58,audio,education,negative,10
